Partition,Site,ES,EN,S,N,P[S],dS,dN,dN-dS,P [dN/dS > 1],P [dN/dS < 1],Total branch length
1,19,0.8519167109328873,2.014481983504324,5,0,0.2972080306156268,5.869118349051721,0,-2.801090750230158,0.9999999999999998,0.00231901041873539,2.095297465306853
1,20,1.000000000000001,2.000000000000003,1,0,0.3333333333333333,0.9999999999999987,0,-0.4765650839427819,1,0.3333333333333333,2.09834927839586
1,21,1.000000000000001,1.998530205080372,18,1,0.333496723930182,17.99999999999998,0.5003677189656407,-8.331553814348322,0.9999999991315591,3.384491253921595e-8,2.100404398864598
1,22,0.1807009105211854,2.819262443281985,0,4,0.06023437262728688,0,1.418810799090944,0.675494109542858,0.7799705865542356,1,2.100404398864598
1,23,0.9990607318748644,2.00093926812514,1,1,0.3330202439582877,1.000940151179171,0.4997652931950254,-0.2376395538034888,0.8890975171139627,0.5551380050305379,2.108970707791271
1,24,0.999963987634797,1.999938581578298,9,1,0.3333321548163138,9.000324122959261,0.5000153550769677,-4.030548521361248,0.9999830655109315,0.0003556260666429667,2.108970707791271
1,25,1.000094105324599,1.851824711144914,2,2,0.3506741144064716,1.99981180706076,1.080015828692271,-0.4351783344023346,0.8728737271581887,0.4382148762369236,2.113607010403491
1,26,0.8518597183231412,2.148098703169901,3,5,0.2839571749461718,3.521706609047561,2.327639783321694,-0.5649426879493165,0.833987222622308,0.407359582478898,2.113607010403491
1,27,1.000000000000001,1.851862356250048,1,0,0.3506480590861735,0.9999999999999987,0,-0.4731248501153945,1,0.3506480590861735,2.113607010403491
1,28,0.9999100115806834,2.000089988419321,11,2,0.3333033371935607,11.00098996169757,0.9999550078147275,-4.728979605176118,0.9999830825140978,0.0002124358017678851,2.114839941990061
1,29,0.8684690815230542,2.131495038654415,1,1,0.2894931561620404,1.151451469344512,0.4691542705308322,-0.3226235637348704,0.9161937125353405,0.4951800248594213,2.114839941990061
1,30,1.000326019029468,1.999645194394394,23,1,0.3334452059250921,22.99250400615886,0.5000887171400706,-10.63551659037301,0.9999999999964319,1.748100553200516e-10,2.114839941990061
1,31,0.9999823793709922,2.000017620629012,6,2,0.3333274597903303,6.000105725636999,0.999991189763115,-2.364299272298018,0.9974092323448901,0.01965983224426016,2.114839941990061
1,32,0.8207855716744428,2.118378713988755,0,0,0.2792581468406212,0,0,0,1,1,2.114839941990061
1,33,1.000000000000001,2.000000000000003,3,0,0.3333333333333333,2.999999999999996,0,-1.418547068473182,1,0.03703703703703698,2.114839941990061
1,34,1.000000000000001,2.000000000000003,17,1,0.3333333333333333,16.99999999999998,0.4999999999999993,-7.802008876602503,0.9999999974188262,9.550346635744944e-8,2.114839941990061
1,35,0.9999458320612828,2.000054167938721,9,1,0.3333152773537605,9.000487537857374,0.4999864583820805,-4.019453628947605,0.9999830740833441,0.0003554717565301679,2.114839941990061
1,36,0.8208572182445296,1.327286296518601,2,0,0.3821240120146457,2.436477325834039,0,-1.15208592265442,0.9999999999999999,0.1460187605581692,2.114839941990061
1,37,1.000000000000001,1.999474216231643,11,0,0.3333917639926707,10.99999999999999,0,-5.201339251068336,1.000000000000001,0.000005655923625225157,2.114839941990061
1,38,0.9253016395069962,2.014624316922157,5,0,0.3147363754122813,5.403643294811427,0,-2.555107451643176,0.9999999999999997,0.003088408188859582,2.114839941990061
1,39,0.99999021722876,2.000009782771244,4,2,0.3333300724095863,4.000039131467774,0.9999951086383037,-1.418567884625081,0.9821681576902965,0.1001339535773256,2.114839941990061
1,40,0.8684440896177182,2.131555910382284,6,0,0.2894813632059058,6.908907633467975,0,-3.266870223269334,0.9999999999999999,0.0005884690882113075,2.114839941990061
1,41,1.000000000000001,2.000000000000003,8,0,0.3333333333333333,7.999999999999989,0,-3.782792182595153,1,0.000152415790275473,2.114839941990061
1,42,1.000000000000001,2.000000000000003,12,0,0.3333333333333333,11.99999999999998,0,-5.674188273892729,0.9999999999999999,0.000001881676423232115,2.114839941990061
1,43,1.000000000000001,1.999720757241721,10,0,0.3333643631947638,9.999999999999988,0,-4.728490228243942,0.9999999999999993,0.00001695085921749051,2.114839941990061
1,44,0.9998880133258532,2.00011198667415,9,7,0.3332960044419507,9.001007992949098,3.499804034293011,-2.601238916208223,0.9840678399720955,0.04992820505189122,2.114839941990061
1,45,0.1792144283255589,2.820785571674445,0,0,0.05973814277518622,0,0,0,1,1,2.114839941990061
1,46,0.9999265185082805,1.999724203334535,2,2,0.3333476498537077,2.000146973783292,1.000137917351305,-0.4728533051494098,0.8888761626830749,0.4074328589991725,2.114839941990061
1,47,1.847438912489497,1.151521053833755,10,0,0.616026533610074,5.412898869021116,0,-2.559483940863906,1,0.007870352530484293,2.114839941990061
1,48,1.000000000000001,2.000000000000003,4,0,0.3333333333333333,3.999999999999995,0,-1.891396091297576,1,0.01234567901234551,2.114839941990061
1,49,0.9989852982741564,2.001014701725848,1,3,0.3329950994247183,1.001015732391254,1.499239359617169,0.2355845552817993,0.5931938971642011,0.8020679608091806,2.114839941990061
1,50,0.999551436211178,2.000448563788826,1,2,0.3331838120703922,1.00044876508859,0.9997757683966756,-0.0003182258281360086,0.7409400800613686,0.7035042973032233,2.114839941990061
1,51,1.000000000000001,2.000000000000003,2,0,0.3333333333333333,1.999999999999997,0,-0.9456980456487882,1,0.1111111111111109,2.114839941990061
1,52,0.9988686651865922,2.001089767628752,1,4,0.3329608351437032,1.001132616181524,1.998910825844616,0.4717984514346671,0.461641354020276,0.8679444463996849,2.114839941990061
1,53,0.8211778220696928,2.117986463593505,2,1,0.2793916032782771,2.435526077603033,0.4721465491820656,-0.9283820914472753,0.9781907842110256,0.1905605723692696,2.114839941990061
1,54,1.000000000000001,1.999939253985775,8,0,0.3333400830271421,7.999999999999989,0,-3.782792182595153,1,0.0001524404822637049,2.114839941990061
1,55,0.8684390304964361,2.000000000000003,6,0,0.3027566635593213,6.908947881545753,0,-3.266889254533582,1,0.0007701268471569378,2.114839941990061
1,56,0.8684690906363562,2.131530909363646,2,0,0.2894896968787852,2.302902914523456,0,-1.088925392791867,0.9999999999999999,0.08380428459897105,2.114839941990061
1,57,1.000000000000001,2.000000000000003,2,0,0.3333333333333333,1.999999999999997,0,-0.9456980456487882,1,0.1111111111111109,2.114839941990061
1,58,0.868371235388209,2.131628764611793,3,3,0.2894570784627361,3.454743636987051,1.407374515583792,-0.9680964884163705,0.9375860530601547,0.2364156387224771,2.114839941990061
1,59,1.000000000000001,2.000000000000003,2,0,0.3333333333333333,1.999999999999997,0,-0.9456980456487882,1,0.1111111111111109,2.114839941990061
1,60,0.8209144540852704,2.118249831577927,2,0,0.2793019968599809,2.43630744963379,0,-1.152005596859131,1,0.07800960544997271,2.114839941990061
1,61,1.000000000000001,1.940131450062912,5,0,0.3401208473106205,4.999999999999994,0,-2.364245114121971,0.9999999999999999,0.004551622772609565,2.114839941990061
1,62,0.9987626711794384,2.001237328820566,0,2,0.3329208903931457,0,0.999381718098725,0.4723950114407863,0.4449945384738734,1,2.115563657310118
1,63,1.019918879803394,1.967853471076182,8,19,0.3413643209808598,7.843761066117466,9.6551904291986,0.8562395921398634,0.3936235119095509,0.7530570195829772,2.115563657310118
1,64,1.000000000000001,2.000000000000003,5,0,0.3333333333333333,4.999999999999994,0,-2.363436327109796,1,0.004115226337448097,2.115563657310118
1,65,0.9391642856631987,2.000000000000003,0,0,0.3195344643524351,0,0,0,1,1,2.115563657310118
1,66,1.000000000000001,1.999549212701483,10,0,0.333383428338344,9.999999999999988,0,-4.726872654219592,0.9999999999999998,0.00001696055592681489,2.115563657310118
1,67,0.8210344202531188,2.118129865410078,2,2,0.2793428132813132,2.435951466423801,0.944229167748783,-0.7051181341296544,0.9310760010171976,0.3120792762438628,2.115563657310118
1,68,1.850935421300133,1.148885053465534,10,0,0.6170153970446247,5.402673634597044,0,-2.553775026304998,0.9999999999999999,0.007997606200899177,2.115563657310118
1,69,0.8519369581373776,2.01453932439865,5,0,0.2972070494103835,5.868978863097678,0,-2.774191569616924,0.9999999999999998,0.002318972138979691,2.115563657310118
1,70,1.000000000000001,2.000000000000003,16,0,0.3333333333333333,15.99999999999998,0,-7.562996246751348,1.000000000000001,2.323057235464887e-8,2.115563657310118
1,71,0.8520219495660142,2.147936945928135,7,3,0.2840112079021238,8.215750783844852,1.396689044195236,-3.223283646458489,0.9989339184940377,0.007631286186190134,2.115563657310118
1,72,0.8683738096962293,2.061089146560952,6,0,0.2964276465218404,6.909466790688786,0,-3.266016962814527,1,0.0006784412345528512,2.115563657310118
1,73,0.999916572210727,2.000083427789277,4,6,0.3333055240702419,4.000333739000199,2.999874863536014,-0.4729041700102948,0.7869288827579726,0.44065970502586,2.115563657310118
1,74,0.8520631578589186,2.14793684214109,9,0,0.2840210526196387,10.5625972875243,0,-4.99280522759327,0.9999999999999998,0.00001202693029200841,2.115563657310118
1,75,0.8684234463758848,2.061229719626445,5,0,0.2964253436050573,5.757559887248624,0,-2.721525238606719,1,0.00228863565599069,2.115563657310118
1,76,1.000000000000001,2.000000000000003,2,0,0.3333333333333333,1.999999999999997,0,-0.9453745308439185,1,0.1111111111111109,2.115563657310118
1,77,0.8684711705742384,2.131528829425763,1,0,0.2894903901914126,1.151448699602537,0,-0.5442751370887949,1,0.2894903901914126,2.115563657310118
1,78,1.85173800241132,1.148118071735234,11,0,0.617275614776996,5.940365205917835,0,-2.807934984793059,0.9999999999999996,0.004957586807607606,2.115563657310118
1,79,0.8684576991717445,2.131542300828257,2,0,0.2894858997239147,2.302933121448997,0,-1.088567159627385,0.9999999999999998,0.08380208613896456,2.115563657310118
1,80,1.000000000000001,2.000000000000003,5,0,0.3333333333333333,4.999999999999994,0,-2.363436327109796,1,0.004115226337448097,2.115563657310118
1,81,1.000000000000001,2.000000000000003,8,0,0.3333333333333333,7.999999999999989,0,-3.781498123375674,1,0.000152415790275473,2.115563657310118
1,82,1.794602000099013,1.136425876618359,19,0,0.6122773564708951,10.58730570842544,0,-5.004484583501928,0.999999999999999,0.0000895397279558896,2.115563657310118
1,83,1.000000000000001,2.000000000000003,4,0,0.3333333333333333,3.999999999999995,0,-1.890749061687837,1,0.01234567901234551,2.115563657310118
1,84,1.043027616138918,1.956697989304862,5,6,0.3477076750773715,4.793736927607932,3.066390435721541,-0.8164946896859938,0.8551593481999679,0.3257108324027764,2.115563657310118
1,85,1.000000000000001,2.000000000000003,4,0,0.3333333333333333,3.999999999999995,0,-1.890749061687837,1,0.01234567901234551,2.115563657310118
1,86,0.01147730866475072,2.98852269133526,0,7,0.003825769554916892,0,2.342294411983343,1.107172740413544,0.973525027505427,1,2.115563657310118
1,87,0.8684755379759239,2.061377245124823,1,0,0.2964229271126693,1.151442909181539,0,-0.5442724000305278,1,0.2964229271126693,2.115563657310118
1,88,0.9997188280687598,2.000170260117712,7,6,0.3332519298815548,7.001968757077911,2.999744631562961,-1.891800377495456,0.9653956044496059,0.1034215323138596,2.115563657310118
1,89,1.000000000000001,1.988582327378935,11,0,0.3346068103390771,10.99999999999999,0,-5.199559919641552,0.9999999999999991,0.000005886844122948709,2.115563657310118
1,90,0.9976927803679071,2.002307219632097,5,9,0.3325642601226352,5.011562776024309,4.494814737597388,-0.2442602171961831,0.6920299851588377,0.5220258515090614,2.115563657310118
1,91,0.9950664353032617,2.004933564696742,4,4,0.3316888117677535,4.01983210174398,1.995078575386623,-0.957075207527329,0.9137300869838876,0.2552891968014916,2.115563657310118
1,92,1.000000000000001,2.000000000000003,5,0,0.3333333333333333,4.999999999999994,0,-2.363436327109796,1,0.004115226337448097,2.115563657310118
1,93,1.000000000000001,1.999891560977954,7,7,0.333345382549096,6.999999999999991,3.500189778578282,-1.654315723059652,0.9423720742645086,0.1494854266545662,2.115563657310118
1,94,1.000000000000001,2.000000000000003,13,0,0.3333333333333333,12.99999999999998,0,-6.14493445048547,1.000000000000001,6.272254737815786e-7,2.115563657310118
1,95,0.8209123626472065,2.118253171279222,2,2,0.2793011666649992,2.436313656613204,0.9441742031204853,-0.7053153178996909,0.9311041014166521,0.3120067744693691,2.115563657310118
1,96,1.000000000000001,2.000000000000003,7,0,0.3333333333333333,6.999999999999991,0,-3.308810857953715,1,0.0004572473708274183,2.115563657310118
1,97,1.000000000000001,1.851997235974858,1,0,0.3506314758605243,0.9999999999999987,0,-0.4726872654219593,1,0.3506314758605243,2.115563657310118
1,98,0.1792144283255589,2.820785571674445,0,0,0.05973814277518622,0,0,0,1,1,2.115563657310118
1,99,1.001047590280267,1.998952409719737,12,0,0.3336825300934219,11.9874420721999,0,-5.666311212512324,1.000000000000001,0.000001905467903240421,2.115563657310118
1,100,0.8638086091483282,2.13608318926196,7,1,0.2879465884756511,8.103646948948155,0.4681465614387008,-3.609203798300159,0.9999527398060262,0.0009822053176922196,2.115563657310118
1,101,0.9014752256836042,2.038450730745552,10,0,0.3066319489142982,11.09292825259488,0,-5.243485921241075,1,0.000007348082664004885,2.115563657310118
1,102,0.999834151721293,2.000165848278711,4,11,0.3332780505737638,4.000663503155685,5.499543955050679,0.7085017020006762,0.40424251048396,0.7906305397904094,2.115563657310118
1,103,0.9390546193745072,1.999568851355278,1,4,0.3195559515289994,1.064900783583907,2.00043124160934,0.4422133339229956,0.4883892151751743,0.854131304434956,2.115563657310118
1,104,1.000000000000001,2.000000000000003,2,0,0.3333333333333333,1.999999999999997,0,-0.9453745308439185,1,0.1111111111111109,2.115563657310118
1,105,0.9998959061433177,2.000104093856686,6,9,0.3332986353811055,6.000624628160048,4.499765801011795,-0.7094368547891177,0.7970446972324381,0.3815166243080383,2.115563657310118
1,106,1.000000000000001,2.000000000000003,3,0,0.3333333333333333,2.999999999999996,0,-1.418061796265878,1,0.03703703703703698,2.115563657310118
1,107,1.000000000000001,1.999459548764141,13,0,0.3333933942906574,12.99999999999999,0,-6.142886004754976,1,6.286962621615544e-7,2.116269126585969
1,108,1.000000000000001,1.998948049893866,13,0,0.3334502576779851,12.99999999999999,0,-6.142886004754976,0.9999999999999998,6.300916811641244e-7,2.116269126585969
1,109,0.8519027225041831,2.014442367713782,4,0,0.2972087085436743,4.69537177700516,0,-2.218702582775887,1,0.007802721792364409,2.116269126585969
1,110,0.8655159565003575,2.134484043499646,9,0,0.2885053188334522,10.39842181118273,0,-4.903941235653519,0.9999999999999993,0.00001384791589831291,2.120421373645802
1,111,1.000000000000001,2.000000000000003,8,0,0.3333333333333333,7.999999999999989,0,-3.772835012620618,1,0.000152415790275473,2.120421373645802
1,112,0.1796289686684234,2.820371031331581,1,0,0.05987632288947439,5.567030793601544,0,-2.625436086804635,1,0.05987632288947442,2.120421373645802
1,113,0,3.00000000000001,0,0,0,null,0,null,1,1,2.120421373645802
1,114,0.85194794991441,2.148052050085598,6,0,0.2839826499714693,7.04268377029698,0,-3.321360488923934,0.9999999999999999,0.0005245064640339026,2.120421373645802
1,115,0.8519035767325931,2.148096423267415,3,1,0.2839678589108636,3.521525301614833,0.4655284507568452,-1.441221489671923,0.9934975540983423,0.072086773355303,2.120421373645802
1,116,0.9393999978093975,1.999034809017771,3,0,0.3196940070362605,3.193527791138759,0,-1.506081683023164,1,0.03267408881931466,2.120421373645802
1,117,1.000000000000001,2.000000000000003,1,0,0.3333333333333333,0.9999999999999987,0,-0.4716043765775773,1,0.3333333333333333,2.120421373645802
1,118,0.8214429164515022,2.117721369211695,8,0,0.2794817970735347,9.738960358388235,0,-4.592936328331429,1,0.00003722444376297318,2.120421373645802
1,119,0.985308868674163,2.014691131325842,4,1,0.3284362895580538,4.059640714877987,0.4963539991075023,-1.680461610158104,0.9961783079785081,0.04289334390218291,2.120421373645802
1,120,1.005081394755423,1.97232392651086,7,0,0.3375695568139726,6.964610066932324,0,-3.284540588721542,1,0.0004995085367237584,2.120421373645802
1,121,0.821240321317422,1.326903193445708,5,0,0.382302353484971,6.088351813972153,0,-2.871293361613303,1,0.008166479155699458,2.120421373645802
1,122,1.849839677815596,1.1495507751138,10,2,0.6167385363279144,5.40587388189695,1.739810057369592,-1.728931744459836,0.9743882526043992,0.1027989142996723,2.120421373645802
1,123,1.000000000000001,2.000000000000003,4,1,0.3333333333333333,3.999999999999995,0.4999999999999993,-1.650615318021521,0.9958847736625519,0.04526748971193373,2.120421373645802
1,124,0.8684374205883548,2.131562579411648,4,0,0.289479140196118,4.605973792895812,0,-2.172197399131291,0.9999999999999999,0.007022133732554892,2.120421373645802
1,125,0.9999916444958965,2.000008355504107,2,1,0.3333305481652984,2.000016711147837,0.4999979111327,-0.7074154310357853,0.9629638913445507,0.2592555457096366,2.120421373645802
1,126,1.000974828352047,1.999025171647957,6,0,0.3336582761173484,5.99415672607681,0,-2.826870545909749,1,0.001379784969832598,2.120421373645802
1,127,0.9399516386882358,1.999669420572553,3,0,0.3197526551005865,3.191653566545931,0,-1.505197790502497,1,0.03269207436408672,2.120421373645802
1,128,1.000000000000001,1.94060648913592,11,0,0.3400659026274016,10.99999999999999,0,-5.187648142353351,0.9999999999999999,0.00000703386414702134,2.120421373645802
1,129,0.8683069386618971,2.000008351374221,2,1,0.3027236725607537,2.303332970115494,0.4999979121651629,-0.8504607057651564,0.9722579116503287,0.2194406890866689,2.120421373645802
1,130,0.8207998301194303,2.119126126309725,1,0,0.2791906470720701,1.218323838900521,0,-0.5745668545142819,1,0.2791906470720701,2.120421373645802
1,131,0.9140522762975524,2.039232015839252,8,7,0.3095036528421054,8.752234645051912,3.432664819711125,-2.508732411140737,0.9811575526418971,0.05939371935872606,2.120421373645802
1,132,0.9815469558123632,2.018453044187642,3,0,0.3271823186041205,3.056399882079094,0,-1.441411560959694,1,0.03502430105263221,2.120421373645802
1,133,1.042457513834751,1.956637991426417,20,1,0.3475906359120668,19.18543416357434,0.5110807437971628,-8.806906802523377,0.9999999997696276,9.31068588894135e-9,2.120421373645802
1,134,1.689696170080574,1.179071751390962,6,0,0.5889971640556562,3.550934248560135,0,-1.674636132560172,0.9999999999999997,0.04175218636095535,2.120421373645802
1,135,1.000000000000001,1.853730325782622,1,3,0.3504185349839444,0.9999999999999987,1.618358376228989,0.2916205165229966,0.5622385941079461,0.8219530668106168,2.120421373645802
1,136,1.000000000000001,2.000000000000003,8,8,0.3333333333333333,7.999999999999989,3.999999999999995,-1.886417506310309,0.950037518537127,0.1265007153506528,2.120421373645802
1,137,0.821245705779913,1.332827205996628,1,7,0.3812525106694751,1.217662379190561,5.251993633162459,1.902608275936855,0.1273838430756878,0.9785163732834468,2.120421373645802
1,138,0.8523484666274594,2.147568629421689,15,10,0.284124007210063,17.59843607081437,4.656428606285268,-6.103507361971607,0.9997719712771003,0.000961494723545675,2.120421373645802
1,139,1.000000000000001,2.000000000000003,3,6,0.3333333333333333,2.999999999999996,2.999999999999996,0,0.6503073718437236,0.6228217243306403,2.120421373645802
1,140,0.9843570983843778,2.015642901615628,8,3,0.328119032794792,8.127131925121864,1.488358874280442,-3.130874425882094,0.9987938121960298,0.00792994995290286,2.120421373645802
1,141,0.8682200369764933,2.131765371709071,1.166666666666667,5.833333333333334,0.2894080866069617,1.343745383635109,2.736386194629222,0.6567755014653709,0.4054086783949143,0.8650477624950444,2.120421373645802
1,142,1.000000000000001,2.000000000000003,4,1,0.3333333333333333,3.999999999999995,0.4999999999999993,-1.650615318021521,0.9958847736625519,0.04526748971193373,2.120421373645802
1,143,0.8209349639690356,2.118990992460119,3,0,0.2792366121241184,3.654369872974682,0,-1.723416825728108,1,0.02177294024600085,2.120421373645802
1,144,0.8254728714004166,2.113817327923881,8,6,0.2808408885894225,9.691414796500801,2.8384666549654,-3.231880336007274,0.9948693524064776,0.02120701647919598,2.120421373645802
1,145,1.000000000000001,2.000000000000003,2,0,0.3333333333333333,1.999999999999997,0,-0.9432087531551546,1,0.1111111111111109,2.120421373645802
1,146,1.000000000000001,2.000000000000003,2,0,0.3333333333333333,1.999999999999997,0,-0.9432087531551546,1,0.1111111111111109,2.120421373645802
1,147,1.000000000000001,1.940302383639857,7,0,0.3401010744895162,6.999999999999991,0,-3.301230636043041,0.9999999999999999,0.0005263274589059064,2.120421373645802
1,148,0.9998260246325894,1.940239782800917,2,1,0.3400692671928235,2.000348011280212,0.5154002143778368,-0.7003078800083923,0.9606719732432936,0.2682852659537791,2.120421373645802
1,149,1.000000000000001,2.000000000000003,4,0,0.3333333333333333,3.999999999999995,0,-1.886417506310309,1,0.01234567901234551,2.120421373645802
1,150,0.8518632797027225,2.000000000000003,2,0,0.2987041089120933,2.347794590580247,0,-1.107230204222807,0.9999999999999999,0.08922414468096784,2.120421373645802
1,151,0.9396017973597058,1.999682337816412,6,3,0.3196702850585101,6.385683825701572,1.500238284484676,-2.303997498769302,0.9936134007758108,0.03461272136414817,2.120421373645802
1,152,0.9999403972791434,2.000059602720861,2,1,0.333313465759714,2.000119212547105,0.4999850997638322,-0.7074698130419136,0.96296958509279,0.2592327695558365,2.120421373645802
1,153,1.000000000000001,1.940833442654904,11,0,0.3400396586544623,10.99999999999999,0,-5.187648142353351,1.000000000000001,0.000007027895366218395,2.120421373645802
1,154,0.9999967022960191,2.000003297703985,9,1,0.3333322340986726,9.000029679433702,0.4999991755753632,-4.008651586662507,0.9999830654706524,0.0003556267916581257,2.120421373645802
1,155,1.000000000000001,1.851883805704277,2,0,0.350645421808498,1.999999999999997,0,-0.9432087531551546,1,0.1229522118352595,2.120421373645802
1,156,0.9985983676526522,1.941522323101793,7,11,0.3396453658493891,7.009825197746415,5.665657236650415,-0.633915493308233,0.758893149211135,0.4138831426244202,2.120421373645802
1,157,1.000000000000001,2.000000000000003,3,0,0.3333333333333333,2.999999999999996,0,-1.414813129732732,1,0.03703703703703698,2.120421373645802
1,158,0.8518859625936352,2.014394902975619,4,0,0.2972095208207893,4.695464153232058,0,-2.214401444727369,1,0.007802807092668784,2.120421373645802
1,159,1.000000000000001,2.000000000000003,10,0,0.3333333333333333,9.999999999999988,0,-4.716043765775773,1.000000000000001,0.00001693508780764574,2.120421373645802
1,160,0.8521712470587032,2.147828752941304,23,0,0.2840570823529003,26.98988035489961,0,-12.72854569867585,1.000000000000002,2.664535259100376e-13,2.120421373645802
1,161,0.9999641786337897,2.000035821366214,4,10,0.3333213928779294,4.000143290597706,4.999910448188399,0.4714945670782958,0.4755388526340567,0.7387758782669526,2.120421373645802
1,162,0.9999941436888747,2.000005856311129,6,1,0.3333313812296245,6.000035138072531,0.4999985359265048,-2.593841332908937,0.999542771373323,0.006858485631617506,2.120421373645802
1,163,0.8683080745729118,2.131691925427091,8,1,0.289436024857637,9.213319827683165,0.4691109386266719,-4.123807181787603,0.9999857448016604,0.0003292231558699177,2.120421373645802
1,164,0.8209572075387982,2.1182070781244,2,0,0.2793165429858087,2.43618057267069,0,-1.148913420204768,1,0.078017731185543,2.120421373645802
1,165,0.9430964207636505,2.056903579236358,11,14,0.3143654735878826,11.66370665588255,6.806347240252074,-2.290751959021639,0.9382757693161023,0.1287377425956443,2.120421373645802
1,166,1.000000000000001,1.940081621091899,2,0,0.3401266117328461,1.999999999999997,0,-0.9432087531551546,0.9999999999999999,0.1156861120088664,2.120421373645802
1,167,0.868435149143555,2.131564850856447,4,0,0.2894783830478515,4.605985840099602,0,-2.172203080645324,1,0.007022060265768459,2.120421373645802
1,168,0.8633657565584167,2.136634243441586,17,0,0.287788585519472,19.69038020197382,0,-9.286069479727349,1,6.371629890367103e-10,2.120421373645802
1,169,1.000000000000001,1.999878905952537,3,6,0.3333467887706206,2.999999999999996,3.000181652069687,0.00008566791108049718,0.6502742958671495,0.6228547993058715,2.120421373645802
1,170,1.000000000000001,2.000000000000003,0,0,0.3333333333333333,0,0,0,1,1,2.120421373645802
1,171,0,3.00000000000001,0,0,0,null,0,null,1,1,2.120421373645802
1,172,1.000000000000001,2.000000000000003,3,0,0.3333333333333333,2.999999999999996,0,-1.414813129732732,1,0.03703703703703698,2.120421373645802
1,173,0,1.148700518733429,0,0,0,null,0,null,1,1,2.120421373645802
1,174,1.000000000000001,2.000000000000003,4,1,0.3333333333333333,3.999999999999995,0.4999999999999993,-1.650615318021521,0.9958847736625519,0.04526748971193373,2.120421373645802
1,175,1.000000000000001,2.000000000000003,5,0,0.3333333333333333,4.999999999999994,0,-2.358021882887887,1,0.004115226337448097,2.120421373645802
1,176,1.000000000000001,2.000000000000003,1,0,0.3333333333333333,0.9999999999999987,0,-0.4716043765775773,1,0.3333333333333333,2.120421373645802
1,177,0.9253105051117069,2.013895260706295,7,2,0.3148165112741559,7.565028129832952,0.9931003061691395,-3.099349924191811,0.9993746352610671,0.005805233920242903,2.120421373645802
1,178,0.8520219069797603,2.14778063302611,2,8,0.2840259969171481,2.347357484139794,3.724775182802733,0.651395381218762,0.426491439614014,0.8241810803225388,2.114564730388152
1,179,0.8516711618600863,2.147918627225633,3,5,0.2839292109070945,3.522486300285044,2.32783492662302,-0.5649632553186167,0.8340343466309432,0.4072882792013728,2.114564730388152
